"Agriculture, forestry, and fishing, value added (% of GDP)",Cropland Ratio,CO2 emissions (kg per PPP $ of GDP),Exports of goods and services (% of GDP),GDP per capita (current US$),Rural population (% of total population),Urban population (% of total population),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Internet Penetration Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Country
3.255969092,0.007008086,0.233107233,39.74524039,9723.446902,32.033,67.967,123.2046255,1.504371934,2.109668245,0.010262153,1.262109605,Latvia
8.922679308,0.203821656,0.181399921,57.10359989,5521.366276,54.772,45.228,18.73691143,2.124996207,0.205201089,0.035323915,1.260294485,Belize
23.69377277,0.011776332,0.10070262,26.93200415,767.3713442,73.066,26.934,13.91894862,0.090347511,0.139692379,0.470150453,7.820267686,Burkina Faso
35.26295821,0.002478609,0.087429646,12.18333889,497.0361208,83.71,16.29,5.860696221,0.261719953,0.053797469,8.517759344,7.453924915,Niger
31.32265206,0.035507246,0.070426835,12.41935419,475.6359761,83.566,16.434,1.981089964,0.010448815,0.024355667,2.418706451,8.311832662,Nepal
6.757745396,0.047419805,0.649904723,32.03597181,4980.906155,54.122,45.878,36.15527636,0.600311062,0.370633279,0.033003189,2.812749004,Bosnia and Herzegovina
4.97313691,0.07766529,0.222545015,44.03534729,6722.198222,11.441,88.559,105.5637825,5.93499845,1.047467578,0.000803468,0.502166065,Gabon
16.36380056,0.072391941,0.283807113,19.15823491,1714.279541,66.818,33.182,3.517014715,0.03664747,0.034821928,12.73201948,66.49209283,India
7.529659045,0.002814448,0.137769849,20.62167248,4115.154614,7.431,92.569,8.785546231,0.604467364,0.227016698,0.451836588,9.786096257,Uruguay
25.74031404,0.004774466,0.132599159,1,520.2519549,74.98,25.02,1.008291318,0.207139598,0.009645029,42.66218097,54.75701944,Afghanistan
10.84329972,0.163862069,0.283035424,22.59840005,2438.343684,38.684,61.316,6.123259843,0.083281482,0.074655692,0.357927279,6.632010944,Ecuador
10.14762436,0.085714285,0.230537479,54.12479841,5562.334068,33.453,66.547,6.808711549,4.169290041,0.09612751,0.091371357,3.950609365,Suriname
13.0735433,0.148210883,0.159939313,27.41940971,1859.099338,53.384,46.616,14.03736473,0.043093467,0.227509963,0.193454061,5.12250656,Guatemala
2.00983378,0.086937349,0.155465217,83.69943798,26016.07868,45.178,54.822,53.37193522,0.80133842,0.567907376,0.094735931,6.382691007,Slovenia
4.47187821,0.001139254,0.306255546,45.85416578,9321.803874,19.47,80.53,19.01496431,0.742993236,0.149160373,45.13109422,858.1661458,Saudi Arabia
1.127453453,0.454545454,0.192299332,68.79904697,21839.25931,27.206,72.794,136.1546515,0.434447094,1.352484866,0.007949438,3.466465712,Brunei Darussalam
4.874298636,0.014848066,0.340564638,44.09702212,3525.793632,33.081,66.919,8.651009896,0.129653038,0.155481846,2.069616067,19.95674117,Lithuania
1.978501324,0.058823529,0.340625729,42.95840474,11998.17569,66.766,33.234,54.85558051,0.063800387,0.275517732,1.845755693,101.25,Barbados
11.33366489,0.227887869,0.125745781,25.12434592,2802.451459,52.193,47.807,14.96572754,0.064736054,0.20077445,0.203401245,5.742097081,Guatemala
4.611779896,0.021498371,0.354394695,14.57788755,7945.00605,20.46,79.54,8.390062402,2.558730658,0.082709606,97.39413343,817.1428571,Libya
2.877300283,0.083290488,0.318737662,56.05049657,3416.126067,16.308,83.692,33.819167,0.305979023,0.517349962,4.02346933,102.7799313,Jordan
2.033595483,0.173317047,0.271279108,24.60109238,32055.09208,32.262,67.738,52.55864344,0.178544456,0.442636377,0.382420702,32.32144839,Italy
16.80944209,0.06003135,0.321735306,21.26794142,802.013742,70.431,29.569,1.869148167,0.007114867,0.024806213,23.40767169,64.96814541,India
1.18288163,0.0625,0.335970594,43.68615927,17550.66334,67.744,32.256,72.9477405,0.096840098,0.462602197,1.199488831,87.5,Barbados
6.379567205,0.076923077,1,13.23447719,2844.244437,24.445,75.555,8.994244229,0.01041063,0.072138629,1.528608305,18.03198161,Cuba
1.735308489,0.000457352,0.31720294,90.44947711,32705.43456,40.351,59.649,198.0913978,0.452907046,2.085611685,0.009290889,4.339837256,Ireland
3.061436746,0.046571798,0.160053269,46.86398889,12550.70886,43.597,56.403,78.91301919,0.974626223,0.711954341,0.022383037,1.480435749,Croatia
2.017096535,0.086315139,0.206001657,76.15174214,24247.17332,46.443,53.557,43.02294743,0.699241797,0.43784803,0.122043464,6.628127113,Slovenia
9.696286632,0.306794606,0.123466776,18.4950463,4454.024661,49.32,50.68,19.80018937,0.252455926,0.209681133,0.153738308,5.742097081,Guatemala
0.85174892,0.011925451,0.16691354,47.16304068,44652.58917,22.739,77.261,144.1908822,0.356712496,1.510643082,0.158428362,33.50191886,Germany
0.655398677,0.447761194,0.207314013,70.16126866,46844.19672,24.344,75.656,147.8745274,0.781142385,1.604367228,0.007319401,3.466465712,Brunei Darussalam
2.288621603,0.000837101,0.309536821,46.24819722,23862.80119,17.04,82.96,29.78118154,4.330330265,0.352231597,30.04274132,894.7083333,Saudi Arabia
30.01145051,0.398496241,0.083319937,9.676472177,1608.687875,71.662,28.338,95.50715788,0.018177389,0.98960893,0.00872535,0.833333333,Comoros
8.965682892,0.169778375,0.246217176,34.16363955,4260.433184,37.7,62.3,7.741088009,0.322082733,0.086079039,0.289541377,6.782352941,Ecuador
14.12502044,0.005249461,0.078431282,40.23885967,5772.99551,40.416,59.584,13.78882401,1.683546809,0.157875246,0.139636806,1.713508785,Paraguay
1.339181259,0.013624875,0.098504342,142.9648462,1164.251683,23.056,76.944,139.660106,0.102896117,1.617747087,0.045348192,6.333333333,Djibouti
22.18009019,0.051443824,0.128222601,6.805289826,1139.189892,79.424,20.576,3.14623089,0.223930301,0.027766577,1.522989012,8.311832662,Nepal
1.210536431,0.025190046,0.138206091,54.05115314,47429.15846,41.906,58.094,114.145831,0.824824116,1.218075243,0.055590769,9.643547941,Austria
3.614289268,0.065003405,1,22.57026489,5275.532601,23.403,76.597,12.606726,0.149896678,0.149298034,1.252464803,20.70858421,Cuba
1.947764868,7.73E-05,0.224643962,53.09089734,5869.737772,32.845,67.155,72.01037408,9.173227629,0.691875231,0.108722761,1.964864582,Botswana
9.793750746,0.852679712,0.307437058,79.29991393,10601.51091,27.725,72.275,42.29581695,0.7288751,0.409962363,0.024901958,3.132739541,Malaysia
22.96041898,0.022104824,0.200659413,14.31034575,688.5005879,66.018,33.982,1.053026888,0.027994535,0.012204762,308.9599948,109.7716398,Pakistan
3.936041861,0.034384498,0.160266915,87.12346676,14294.25842,29.773,70.227,30.76713147,0.699755049,0.301195609,2.125103323,6.775474957,Hungary
1.230957484,0.071064913,0.306498924,12.78626462,38298.98017,15.36,84.64,49.59011233,0.17800884,0.462508043,0.392848381,38.51494253,Japan
1.100416809,0.027213252,0.332627782,63.91646363,24166.09631,23.817,76.183,41.8241901,4.632554484,0.526156625,2.637571354,110.3142857,Oman
5.401093851,0.150935374,0.183457451,24.58317787,6049.471611,24.198,75.802,8.30617095,0.203818488,0.10081528,3.656343332,39.55331412,Dominican Republic
30.88166411,0.024786175,0.336936283,92.30318542,955.0302105,71.482,28.518,1.848238241,0.388354686,0.024470253,0.361290564,3.674155251,Guyana
4.172896884,0.012594555,0.270764466,48.77135803,6700.327192,33.354,66.646,12.23263128,0.57964256,0.20205866,1.302001817,17.75270368,Lithuania
25.13345436,0.01467172,0.07954902,29.09256944,464.6161584,64.144,35.856,0.874989073,0.107537268,0.008763035,4.563855213,11.26150628,Madagascar
20.63860852,0.044502618,0.130312806,25.27023832,814.4198376,58.838,41.162,28.06302494,0.085609345,0.268725701,0.069099124,3.391634981,Togo
3.754197639,0.033188761,0.17127996,85.91956406,14621.2396,28.938,71.062,28.16294659,0.715598617,0.286879358,2.803044765,8.180518135,Hungary
1.701018459,0.002734242,0.435348095,35.40245922,40504.06073,19.787,80.213,32.76619028,19.92893213,0.4626686,0.044331689,4.263495927,Canada
65.17456547,0.121106428,0.154527959,1,456.1446999,52.912,47.088,15.48266692,0.013491312,0.158926985,0.004711721,0.264311594,Liberia
9.321639536,0.001510321,0.081405888,40.08291099,1729.647471,59.646,40.354,11.9416845,0.206712085,0.115400894,0.164139301,2.835497836,Zambia
2.609803199,0.019419878,0.634145601,33.35044951,5701.638863,38.324,61.676,25.50772026,0.199352821,0.291616786,0.861547766,40.77258567,Poland
3.056445256,0.033546602,0.230329825,74.22425347,13077.30762,31.54,68.46,17.64007889,0.56001756,0.19685391,5.992036694,10.95336788,Hungary
4.386297335,0.021498371,0.374026766,22.22737412,7867.515731,20.73,79.27,8.517046551,2.595903983,0.086467478,95.94204425,817.1428571,Libya
2.083429494,7.73E-05,0.182729463,37.08781767,6691.161051,29.828,70.172,80.25603184,14.69736129,0.693956177,0.104872699,2.112307853,Botswana
32.2871848,0.026915114,0.077727086,1,431.696661,85.214,14.786,3.421204629,0.001720831,0.087476467,2.423148464,17.26254677,Malawi
2.119147676,0.057026477,0.315682745,64.87021542,19672.96556,48.242,51.758,43.78653888,0.542019405,0.435080871,0.113701046,6.284651792,Slovenia
20.86116381,0.019182048,0.079719309,11.42799666,1970.080063,72.493,27.507,20.89905371,0.253216892,0.192440642,0.932016403,33.23990107,Kenya
1.883426278,0.181958621,0.182538599,26.87246347,38649.63948,31.556,68.444,56.60613952,0.270869834,0.521956104,0.327264732,29.78982937,Italy
1.971225204,0.085724587,0.235618083,74.21647517,23503.28249,46.668,53.332,35.51346546,0.710543679,0.425361905,0.174289074,7.813387424,Slovenia
2.089400442,0.007106599,0.326528321,74.32389785,23165.84948,31.12,68.88,16.117783,2.889620683,0.226564282,0.7852013,17.40844156,Estonia
20.23269509,0.14973262,0.093059967,8.570288158,1204.862055,52.491,47.509,8.908043009,0.023435946,0.101365988,1.251435748,13.38379177,Haiti
26.39208509,0.17721519,0.180328219,24.72045121,1041.652523,54.305,45.695,87.60123844,0.1160832,0.94970987,0.014407741,0.975243811,Benin
15.62590256,0.0505997,0.287472835,20.70499891,999.885954,44.367,55.633,5.28684589,0.042511029,0.066947523,0.178418731,2.570631044,Nicaragua
1.515223,0.036114613,0.158552658,28.11938486,45515.96175,22.132,77.868,81.6644059,0.601141838,0.816562403,0.175474245,25.08973124,France
15.24154756,0.025880661,0.296978816,27.83210837,765.3161777,35.764,64.236,2.836228323,0.017974901,0.063407743,8.903195199,34.9404882,Armenia
3.34646442,0.026693648,0.199892583,37.04217108,8875.082069,20.423,79.577,13.89163976,0.952471955,0.132301331,1.523792081,32.47595541,Mexico
15.24154756,0.030878317,0.235349686,14.26572957,3908.949057,36.36,63.64,3.375428411,0.059260393,0.039478695,12.40926107,57.95844261,Armenia
10.74255023,0.006134969,0.401828803,19.47749803,762.2979603,66.622,33.378,3.288370775,0.122036529,0.034161342,8.746652029,33.1041119,Zimbabwe
8.287499926,0.870441787,0.314646519,69.4486909,9699.584909,25.787,74.213,48.4026315,0.751495863,0.458836207,0.022177478,3.192820513,Malaysia
0.214741537,0.041666667,0.349940112,52.88942263,59407.69805,0.922,99.078,656.7981254,0.412647115,6.479855223,0.679704393,431.0344828,Qatar
2.466556919,0.085572139,0.463833107,47.37227994,1889.437839,21.692,78.308,28.68630927,0.138440342,0.490867715,3.798911462,82.31492176,Jordan
30.1957335,0.136537411,0.124714881,6.18092829,234.8137474,83.223,16.777,17.63015626,0.000862725,0.175337208,0.113870618,6.315162077,Rwanda
14.99665684,0.056465943,0.141618134,41.3388079,2127.277659,41.701,58.299,10.50112295,0.564511679,0.092066657,0.08102073,2.318646514,Nicaragua
2.503070664,0.027207571,0.283716081,47.4503064,12560.05142,39.722,60.278,45.66532236,0.548090657,0.494427483,0.426856448,36.16476289,Poland
38.11410248,0.003601354,0.08907844,27.85634001,753.3921368,62.401,37.599,2.172728537,0.206878399,0.025486552,3.978100893,8.00308642,Mali
5.193456291,0.150935374,0.156601954,25.15139056,6533.670968,22.33,77.67,9.325287736,0.232949135,0.095272658,3.256758786,39.55331412,Dominican Republic
6.50749232,0.005352807,0.134884114,50.74708579,5101.983876,37.998,62.002,116.8043604,0.619845442,1.022805257,0.004082248,1.871883289,Angola
3.868315081,0.001203162,0.290871271,50.98530553,10935.01659,19.246,80.754,20.24587978,0.9298137,0.146000431,42.97839492,870.1354167,Saudi Arabia
1.927683933,0.342960289,0.281734669,55.92319922,32607.37293,18.528,81.472,99.01407324,0.548985327,0.53045148,14.86711217,1472.053333,United Arab Emirates
34.1379986,0.018255972,0.090614893,15.96270494,253.4106706,62.198,37.802,26.39677717,0.020372227,0.290777453,0.001846346,0.318148148,Central African Republic
1.857926275,0.016411209,0.273475427,65.63208522,41994.71353,17.37,82.63,59.62594834,0.167560179,0.649025235,1.761100253,21.93051073,Netherlands
8.692305621,0.021528681,0.534721958,42.89738267,4187.739746,31.125,68.875,9.439039891,0.521559235,0.094807552,2.285513066,15.40133454,Ukraine
3.977189811,0.027027027,0.415082252,28.10852368,4305.202702,29.906,70.094,4.927755722,0.223245644,0.062376655,22.20146762,54.08707865,Iraq
0.658010472,0.016522787,0.070336833,66.81772593,82153.07454,26.261,73.739,415.7730854,0.420650521,4.456780849,0.010144528,6.498855835,Switzerland
8.385055373,0.068306011,0.285782982,51.92639854,8922.956186,33.792,66.208,8.350195076,9.693891001,0.09561657,0.074503794,3.950609365,Suriname
25.22897616,0.008708542,0.078330264,10.9568635,457.3420749,77.661,22.339,9.033877165,0.012091776,0.153820486,0.724384434,7.820267686,Burkina Faso
5.146433522,0.133812829,0.133954948,29.95590961,4280.288404,27.254,72.746,66.26663804,0.166583024,0.6192565,0.037567069,2.427323768,El Salvador
16.70898143,0.056465943,0.156762124,45.00766854,1913.521321,42.3,57.7,8.614712184,0.341132957,0.089811428,0.105007509,2.465265971,Nicaragua
21.35405077,0.116338197,0.127310807,30.38975072,1295.201487,69.148,30.852,2.518341068,0.376991385,0.025731491,1.315874701,5.801501397,Myanmar
3.687921983,0.003854626,0.199193464,59.77989095,13338.96224,32.131,67.869,63.90051469,2.107254191,1.021101225,0.034097794,2.175014732,Latvia
1.015510865,0.027461722,0.340414657,62.72274738,24722.63882,22.436,77.564,44.247584,5.252322179,0.545189552,2.565434662,113.5142857,Oman
6.171656008,0.177108528,0.215158635,25.26656688,2434.323531,38.352,61.648,8.971846062,0.014413156,0.092378975,1.510376307,13.21272614,El Salvador
3.401437135,0.008822232,0.573374792,66.39225243,18204.96648,31.649,68.351,13.84402318,2.237610183,0.202014055,0.911583583,17.35930736,Estonia
0.371661708,0.407407407,0.535601646,1,15627.28682,45.41,54.59,73.02596519,0.119650275,0.411808296,0.113425219,19.23014913,Trinidad and Tobago
5.486374897,0.224880383,0.431707224,16.73658134,4458.10858,13.634,86.366,23.9893876,0.01816726,0.270150761,1.035353649,38.68267359,Lebanon
0.55394391,0.183534347,1,68.2978194,24898.33459,6.058,93.942,107.9628239,0.089622975,0.975891023,0.131680695,22.53583389,Puerto Rico
31.42050528,0.0146904,0.06912528,19.45730646,277.5078265,71.789,28.211,0.613687594,0.016739792,0.00787789,6.498594503,11.24679498,Madagascar
6.121933065,0.047737162,0.203939968,51.63574568,4950.397437,46.81,53.19,4.035068594,0.253021271,0.042398535,34.0208958,49.19408258,Azerbaijan
3.505003274,0.084779573,0.288078238,46.55057763,4152.493981,12.828,87.172,43.52626643,0.435784911,0.49732937,2.681496762,88.16037213,Jordan
28.06701329,0.014672438,0.056796192,27.79620714,427.8363292,69.957,30.043,0.715337116,0.018971232,0.007731703,5.582435683,11.26150628,Madagascar
1.227403863,0.013619271,0.104335483,158.3743113,2239.114538,22.686,77.314,118.6684508,0.398407825,1.204389027,0.053369984,6.333333333,Djibouti
2.050330854,0.005076142,0.135348619,69.27386299,23595.24368,30.771,69.229,31.35868593,2.863616966,0.256240284,0.214003728,9.231085498,Estonia
1.544767755,0.004775549,0.203423409,44.98515358,38602.09441,23.622,76.378,121.0508933,5.178756204,1.278931783,0.005555901,1.95370994,Norway
26.49303398,0.01467172,0.083111183,23.27216608,526.6880197,66.122,33.878,0.789474505,0.073995023,0.008078118,5.058204434,11.26150628,Madagascar
14.9153211,0.056465943,0.150736649,38.8818177,2079.445529,41.91,58.09,9.829119508,0.462805719,0.091886693,0.088384545,2.367519666,Nicaragua
6.693849844,0.171663244,0.292664482,42.15299816,2399.498123,35.395,64.605,7.220197217,0.042777768,0.114442815,3.074472511,28.91044114,Dominican Republic
1.567468766,0.001007868,0.118407957,49.08692292,56152.55944,15.254,84.746,168.9114833,3.976357529,1.93683618,0.009173519,3.823472824,Sweden
0.951063416,0.011873273,0.317560518,35.71336386,34106.65812,24.221,75.779,71.31480161,0.273593133,0.686643574,0.531235545,55.56045029,Germany
8.131628475,0.045743835,0.176122076,28.26331986,3324.754464,45.235,54.765,6.291474855,0.148670693,0.064534566,0.498464094,5.938110749,Georgia
17.2094159,0.158974359,0.107444271,20.98914963,1399.675336,45.422,54.578,29.5941134,0.375906056,0.293417741,0.013471643,1.560430108,Cameroon
8.598276952,0.870376852,0.271439668,70.01174251,9979.704757,24.553,75.447,49.65868412,0.823439896,0.462285274,0.023286548,3.43948718,Malaysia
1.994719339,0.022273163,0.46687079,49.49201699,19132.15227,14.557,85.443,50.82839084,6.06923852,0.373491005,2.296241997,116.7142857,Oman
23.9733833,0.01467172,0.077191646,31.53602365,512.5439915,62.809,37.191,0.938454726,0.18854049,0.009196029,4.255211606,11.26150628,Madagascar
0.264810237,0.365853659,0.463850525,82.57734838,23155.82145,11.47,88.53,115.0068903,0.035558381,1.278706808,45.99922021,182.4216301,Bahrain
8.642412749,0.184230508,0.232421476,30.16480927,5678.455721,37.012,62.988,9.183990991,0.563564383,0.097082357,0.244051337,6.782352941,Ecuador
11.79619318,0.051575864,0.223755853,29.99585389,3139.228271,39.191,60.809,10.44299827,0.73455788,0.09449822,3.491202406,50.75121202,Morocco
17.15361957,0.107238606,0.196837414,28.24786542,3595.038302,51.098,48.902,7.24781985,0.13871623,0.118622256,0.639977091,7.4984375,Albania
4.8953086,0.001750317,0.6275384,40.98157129,1205.860003,74.296,25.704,50.4586947,0.147757502,0.479098886,0.01659726,2.565905097,Lesotho
22.71873857,0.000277351,0.155788134,34.50566335,1634.642845,47.176,52.824,4.922262591,5.995877418,0.044094442,68.47460772,13.24621733,Mauritania
9.926991862,0.306794606,0.112925388,16.34451305,4609.897258,48.164,51.836,20.91579228,0.302012217,0.215938388,0.145538241,5.742097081,Guatemala
1.993859832,0.000453515,0.35585439,95.22438247,28282.40988,40.601,59.399,180.2076473,0.41229503,1.800096367,0.010601046,4.504768571,Ireland
32.11281097,0.024689115,0.3316769,89.67669196,976.9932616,71.693,28.307,1.854251373,0.621172238,0.023221683,0.356681733,3.639086758,Guyana
9.291497518,0.218724448,0.307210471,39.48356383,2693.195918,35.415,64.585,10.8493824,0.098924641,0.121154466,6.237756403,72.08694107,Tunisia
20.75798341,0.044502618,0.157100294,26.90671582,787.2801616,59.372,40.628,26.8937523,0.080292713,0.268722545,0.07210338,3.391634981,Togo
23.32681656,0.028511266,0.139214904,17.27727988,959.3602175,73.455,26.545,0.637575635,0.255244105,0.006716979,26.39146869,70.44552931,Tajikistan
9.224982107,0.016534939,0.278558141,35.50453671,1794.811114,38.499,61.501,17.38130894,0.119870738,0.461777602,3.091554978,85.03737246,Algeria
