CO2 emissions (kg per PPP $ of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Air Temp (Kelvin),Energy Access Ratio,Internet Penetration Ratio,Urbanization Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Cropland Ratio,Crop production index (2014-2016 = 100),Country
0.311014832,4141.592702,71.76097561,281.06,1.005755902,0.322041134,2.014590619,0.151709585,1.798609351,0.014904679,63.2,Lithuania
0.325476334,10209.37191,74.746,298.42,0.97792559,0.686727613,2.522242964,0.39680384,0.025930215,0.84721005,101.71,Malaysia
0.347443221,23563.9406,77.246,299.47,1,5.388524846,3.735296903,0.50243142,2.577376445,0.021697781,90.13,Oman
0.098211549,41557.85486,82.67560976,286.09,1,0.668916413,4.113520147,0.984602868,0.141049946,0.035094086,96.93,France
0.411193585,13871.79822,74.406,299.57,1,0.265839239,1.137391527,0.627787525,0.134667179,0.407407407,103.56,Trinidad and Tobago
0.112626577,263.1700834,58.107,299.3,0.153889876,0.002253455,0.805086734,0.385239743,0.161079272,0.143456503,53.67,Ghana
1,5276.064713,71.939,291.12,1.139722864,0.022411421,1.113360666,0.008670228,171.9672016,0.060178792,153.84,Syrian Arab Republic
0.147572241,7323.19034,72.365,297.32,0.943690594,1.352867718,5.041565974,0.311097557,0.045317758,0.049296431,77.96,Brazil
0.07967004,66836.53851,83.29756098,299.88,1,0.011164015,inf,6.666034151,0.115013267,0.151515151,106.15,Singapore
0.090992543,1307.909649,61.208,295.18,0.453376206,0.402618131,0.721377791,0.147954315,0.144992959,0.001510321,91.37,Zambia
0.464932064,477.399491,44.502,293.8,0.912357783,0.066803137,0.521931026,0.025623441,8.881476718,0.00625,141.61,Zimbabwe
0.564639714,4523.147525,72.61219512,284.69,0.010967254,0.387156714,2.440209165,0.094889605,4.383862587,0.035067437,71.88,Bulgaria
0.220678732,3288.502686,73.66,291.8,0.98,0.77584964,1.625223144,0.103059291,3.305892435,0.052430595,107.01,Morocco
0.168080276,4965.672829,60.7,297.51,0.854651163,9.264692894,0.883239171,0.389253301,0.113810344,0.000231905,103.3,Namibia
0.164105899,5106.053034,69.227,298.66,0.996975638,0.82144432,0.829156759,0.164230388,0.038665229,0.210526316,104.23,Belize
0.076809133,473.9950471,54.003,302.1,0.049565157,0.046941389,0.471886959,0.033375579,5.059609293,0.003713607,50.98,Mali
0.138110272,46793.68676,81.29268293,283.9,1,0.370588773,3.420084866,1.659645906,0.155248554,0.01200048,88.66,Germany
0.309732384,17106.68658,79.56829268,287.21,1,0.245596016,3.261303106,0.316413919,1.093450097,0.169176383,92.29,Spain
0.559809622,5025.240652,76.33,284.24,0.433165829,0.68673138,0.869822928,0.336954142,0.034412416,0.049051365,105.87,Bosnia and Herzegovina
0.080865188,18098.36155,77.508,290.72,1.001001001,4.255089004,20.86270223,0.168806429,0.241287473,0.002760612,97.46,Uruguay
0.158314549,1749.954236,65.31,302.95,1.06448193,8.47108632,1.158521844,0.042452762,65.35571931,0.000277351,121.48,Mauritania
0.09519828,1675.98843,62.481,295.17,0.278514148,0.207282982,0.361692857,0.193515044,1.035013072,0.019182048,97.25,Kenya
0.296574016,25483.88256,80.73170732,287.26,1,0.599526783,3.282471843,0.219798863,0.789902202,0.155219037,98.66,Greece
0.326855115,33228.63392,76.89512195,282.41,1,0.478056731,5.779661017,4.795998021,0.026716592,0.002626642,84.99,Denmark
0.154668225,47939.27829,80.89268293,284.15,1,0.366790174,3.407616361,1.78110985,0.156888916,0.011955542,81.75,Germany
0.221905763,46139.10684,74.858,299.27,1,0.735032602,3.050222762,1.606587849,0.007386215,0.447761194,91.21,Brunei Darussalam
0.139391321,4762.082973,73.837,297.27,0.872052974,0.558508635,3.313319531,0.222715723,0.027655633,0.037044019,85.26,Colombia
0.049269414,650.936182,63.261,292,0.037037037,0.016327041,0.203919963,0.136693164,0.260517399,0.137631851,118.54,Rwanda
0.09317868,240.347972,56.426,291.48,0.078935223,0.005092841,0.192122455,0.062333222,1.951672152,0.029620549,56.26,Ethiopia
0.160982603,2068.488161,69.168,297.74,0.483998202,0.047173172,0.883700341,0.215012255,0.210659508,0.18434897,63.58,Guatemala
0.283412504,37629.17417,78.946,301.35,1,0.764701088,6.720815318,1.493790087,9.859170652,0.104155977,107.78,United Arab Emirates
0.414367921,4177.104942,73.563,299.05,0.994454482,0.44008455,1.766710934,0.372908803,0.035892672,0.822024867,73.66,Malaysia
0.231917711,779.7635197,57.925,300.24,0.098236776,0.028207772,0.613736122,0.201181487,0.096377483,0.055934516,100.01,Togo
0.19970605,1493.904821,70.586,297.48,0.548244235,0.1121362,1.300172513,0.081735849,0.15713132,0.057617188,76.85,Nicaragua
0.374616151,17402.03761,77.5902439,280.38,1,2.921658324,2.166160081,0.115369535,0.89685764,0.003021148,122.83,Estonia
0.212585655,699.6629469,59.148,298.18,0.019702161,0.20883159,0.992825827,0.227251698,0.003298158,0.10733875,97.33,Liberia
0.170571385,6327.598962,60.708,296.82,0.35843266,0.946151245,2.717472119,4.725031011,0.000156659,0.238701464,102.88,Equatorial Guinea
0.111153409,522.7768371,57.344,294.84,0.1631155,0.049254068,0.276731567,0.216804063,0.732298865,0.016221021,78.4,Kenya
0.296373933,79811.59774,77.427,300.12,1,0.356111051,52.73455132,4.714955486,1.076300874,0.03898051,80.74,Qatar
0.242022703,5668.429765,68.201,299.17,0.827436789,8.864404243,0.359452956,0.026342185,0.202353514,0.032689353,112.46,Guyana
0.81218621,1213.265328,68.871,287.91,0.857942732,0.186828637,1.019059926,0.015722633,267.5903826,0.013848481,72.35,Uzbekistan
0.115020538,720.4732552,58.763,298.8,0.023880597,0.269795998,0.549426712,0.111055018,0.032141315,0.048275862,104.3,Guinea
0.545187159,910.618541,42.914,285.14,2.618556701,0.045763282,0.295672454,0.39960104,0.02109917,0.001733853,99.33,Lesotho
0.189392823,1644.801509,72.416,297.56,0.564039409,0.214655889,1.331708909,0.074968127,0.138014002,0.058372281,92.63,Nicaragua
0.147081738,29961.30828,79.9902439,300,1,0.009852636,inf,1.063745595,4.795865059,0.131578947,74,Singapore
0.109894081,2125.834282,52.554,300.42,0.189380531,0.17766632,1.013855325,0.354810599,0.141231549,0.094034658,112.62,Nigeria
0.217792176,46915.3374,80.1804878,283.59,1,0.690063453,1.395152212,0.967005943,0.061900022,0.02402742,107,Austria
0.239089647,8399.597344,63.898,298.11,0.901152779,1.957629719,5.912283127,0.926145723,0.001058369,0.080279941,86.53,Gabon
0.213635602,1417.094988,66.452,300.67,0.473770492,0.24393027,0.832710212,0.086131018,1.364540923,0.008115419,79.99,Senegal
0.308128904,51271.14865,78.812,299.99,1,0.369821393,inf,1.783506496,0.005521351,0.039473684,101.55,Kuwait
0.148473912,667.2816019,56.72,298.63,0.028470145,0.023924302,0.507795302,0.121454025,0.030470973,0.048951049,83.16,Guinea
0.152113974,8680.735421,74.442,297.52,0.960882648,2.459548729,6.164350193,0.26726553,0.044557868,0.034353973,98.36,Brazil
0.138623358,452.2761597,55.108,298.47,0.035151093,0.016788218,0.482337943,0.14183839,0.025991864,0.048124558,71.81,Guinea
0.098504342,813.8979436,57.759,299.92,0.08306575,0.022130413,3.294794709,1.799511738,0.045348192,0.013627278,77.61,Djibouti
0.071819003,335.4384953,59.73,291.57,0.09020711,0.009485087,0.209467713,0.060290052,1.702004738,0.031331446,72.55,Ethiopia
0.075022336,381.9485462,52.893,301.78,0.05429084,0.030683724,0.439822614,0.031017078,5.386995848,0.003560379,51.11,Mali
0.146117342,2490.747774,70.1,297.74,0.468545069,0.058044595,0.905052198,0.197768822,0.210100314,0.210919801,73.26,Guatemala
0.124939816,34622.16967,83.34634146,288.02,1,0.364067994,2.382721061,0.593964369,0.325701226,0.196453043,95.41,Italy
0.040594478,387.1866816,55.044,300.04,0.043036772,0.082516744,0.779866154,0.018892386,31.30809549,0.000566572,92.93,Somalia
0.863044586,703.6712504,65.51,286.68,0.745451229,0.003111853,1.065560903,0.019337832,92.63612731,0.047833783,68.26,Azerbaijan
0.32317476,6360.05206,74.17560976,281.07,1.001522289,1.701679231,3.671805653,0.457594503,0.097641398,0.013131433,91.5,Belarus
0.147507585,221.2950856,45.661,298.47,0.011800886,0.002381647,0.559259664,0.255766803,0.013615125,0.039979744,34.74,Sierra Leone
0.089938966,827.7447049,68.085,294.17,0.316843345,0.080595567,0.222224938,0.024702004,1.942317084,0.051443824,99.87,Nepal
0.08130191,51545.48361,82.20487805,281.24,1,3.766281933,6.43660296,2.046725786,0.006530561,0.001099609,103.91,Sweden
0.267615018,993.3841143,67.18,297.81,0.484778523,0.039237559,1.246383323,0.079237904,0.178558597,0.050776809,65.87,Nicaragua
0.089444468,85836.20768,82.69756098,281.88,1,0.421010594,2.795498539,3.221575757,0.015105365,0.015961274,101.73,Switzerland
0.272215659,1846.120121,76.142,286.53,0.467874491,0.008760999,0.804174861,0.083661275,1.27563256,0.10793934,54.89,Albania
0.169722464,6171.295064,72.713,297.65,0.898503162,0.218314253,3.300890284,0.097855693,3.486375382,0.150935374,89.02,Dominican Republic
0.362057082,1254.162045,67.084,294.43,0.802657426,0.008329162,2.185119123,0.010188039,115.7268277,0.021493213,150.06,Iraq
0.053804217,622.1845914,63.717,294.88,0.147826087,0.092089088,0.211049617,0.062074093,1.045921844,0.03539823,129.48,Malawi
0.114956259,43068.54872,82.7195122,285.66,1,0.691546815,3.85295545,0.841896401,0.154440456,0.034595797,104.97,France
1,10155.97367,73.551,291.59,1.081875063,0.119723989,1.216066482,0.017261352,91.06306958,0.069578357,126.17,Syrian Arab Republic
0.233702866,621.9124138,61.419,286.94,0.492804375,0.111495521,0.314889812,0.009788263,54.13453561,0.003139013,81.18,Afghanistan
0.204941374,1250.406675,49.297,300.73,0.019221234,0.023008385,0.64133539,0.287315323,0.221126055,0.095521689,82.41,Nigeria
0.81636855,6163.253406,68.777,290.94,0.999,1.440590491,1.029550252,0.013900978,1480.059532,0.001773154,97.27,Turkmenistan
0.165660329,40058.19616,81.65853659,284.85,1,4.831529879,6.352941176,0.182430529,0.161340899,0.006312418,102.6,New Zealand
0.421839334,9121.636402,71.37,279.83,0.938,12.37062093,1.36244655,0.071410341,4.563360166,0.000616813,117.24,Kazakhstan
0.139449091,3870.312982,72.025,300.06,0.905208333,0.096123253,2.389945422,0.608643614,0.037655928,0.143316037,104.99,El Salvador
1,4992.824494,77.429,298.58,0.895885121,0.122140761,3.239623521,0.13382575,1.182331109,0.063956144,95.13,Cuba
0.077783258,471.6126878,58.367,301.91,0.095434073,0.063154124,0.193616539,0.067965264,6.381850738,0.002273657,84.11,Niger
0.044141575,544.2768724,61.378,294.96,0.203703704,0.033395238,0.194928723,0.068810264,1.237148913,0.03539823,98.75,Malawi
0.199146959,46903.76159,80.5804878,281.64,1,0.741687045,1.347362738,1.124609269,0.061104221,0.02349597,92.34,Austria
0.369408971,41222.602,79.21463415,279.55,1,4.600108197,4.895183635,0.347628268,0.173381576,0.001868915,101.75,Finland
0.207380174,4818.213103,51.617,294.57,1.443629181,1.007474046,1.246585191,0.704616842,0.163559611,3.87E-05,70.56,Botswana
0.18980981,44572.89875,81.45682927,284.3,1,4.897163733,6.289161018,0.171491369,0.173732265,0.006027348,101.36,New Zealand
0.086314772,512.2796656,65.882,295.79,0.038659794,0.250007366,0.60929529,0.009555804,4.075434722,0.01467172,102.54,Madagascar
0.311444957,3618.892617,73.801,291.66,1.005030181,0.340429523,5.634819533,0.520344997,3.313133822,0.080195122,73.4,Jordan
0.140943938,6331.15676,75.285,291.13,1.023269002,0.589672824,11.99207483,0.240691865,0.416900551,0.002807111,39.56,Uruguay
0.140016044,592.4761648,62.659,286.84,0.381118881,0.159610706,0.329840286,0.010305231,43.6264803,0.003824848,95.68,Afghanistan
0.105724819,1258.963903,61.157,299.7,0.235202492,0.069397126,1.028932579,0.334512802,0.147408973,0.178072185,83.88,Ghana
0.327756786,5039.776032,73.82682927,280.95,1.013840794,1.524397211,3.476476118,0.402792207,0.112684238,0.013043937,94.09,Belarus
0.275162399,40893.02336,78.517,301.21,1,0.645997384,5.419721384,1.631804133,15.44286227,0.111711712,70.02,United Arab Emirates
0.22083531,8397.809173,73.45853659,283.93,1.029901173,0.453694623,1.165861688,0.283298407,0.588616999,0.032706979,88,Romania
0.226478927,61396.41746,79.64146341,283.42,1,0.957775069,1.56016385,3.739574381,0.00473368,0.00070159,84.16,Ireland
0.079355652,589.1654349,66.814,295.03,0.310495627,0.041851985,0.201460977,0.025385177,2.307564573,0.036839554,81.8,Nepal
0.553101146,3708.248221,70.237,274.03,0.500957277,11.9279101,2.16085596,0.392848129,0.049319244,4.41E-05,68.58,Mongolia
0.166187418,41557.62356,81.11219512,284.94,1,0.565246178,3.46847491,0.810932338,0.205715031,0.036708085,92.89,France
0.062445228,662.8974734,52.308,302.03,0.47706422,0.617668809,0.2963107,0.115093235,0.517942433,0.0007564,98.37,Chad
0.11556468,1531.337811,63.912,296.64,0.107381262,0.012777994,0.40775674,1.000684146,0.007759631,0.381679389,107.32,Comoros
0.28295861,17343.72544,76.815,299.75,1,0.122757451,0.453340503,0.789203656,1.264354604,0.1,87.69,Barbados
0.480253505,1816.40692,72.359,291.32,1.00201005,0.100784713,3.607445632,0.410033826,3.908632631,0.085853659,67.58,Jordan
0.275386268,1725.146286,65.88,296.46,0.856330188,1.810652276,1.939793039,0.143649658,0.059199587,0.005813182,80.9,Bolivia
0.098661531,2282.407501,62.42,299.54,0.267326733,0.123997311,1.116312537,0.370266417,0.125542562,0.189173967,94.97,Ghana
1.18553817,4286.880505,68.293,290.96,0.999,0.267615419,0.941408298,0.006084394,2565.024379,0.001764706,127.54,Turkmenistan
0.075577901,4082.694048,76.008,300.17,0.302722439,0.143821705,0.228274888,0.074277083,3.265416957,0.355672811,101.09,Sri Lanka
0.099581574,401.7323159,46.019,294.47,0.702684635,0.017004199,0.538508877,0.123263998,0.370813928,0.00146309,43.34,Zambia
0.335174941,710.5093449,64.996,298.61,0.408190218,0.006149283,0.413127959,0.024443992,24.99870681,0.056793578,71.18,India
0.053908057,401.7091877,55.236,295.17,0.060789806,0.024762074,0.218011961,0.280591439,0.044133653,0.161012918,122.39,Uganda
0.684556525,4550.473924,75.599,284.57,0.582748245,0.241658089,0.969511955,0.149093632,1.620641203,0.027822901,86.34,China
0.229654004,4147.198619,72.248,286.77,0.975,0.662703078,1.239290593,0.036664301,35.12570329,0.051658817,115.97,Azerbaijan
0.11466842,833.2443361,59.731,301.74,0.601063088,0.177182332,0.441067543,0.152338113,0.350069894,0.011776332,122.71,Burkina Faso
0.306014775,34520.23965,78.93170732,282.52,1,0.290571936,3.163197336,0.802982631,0.457992017,0.011625859,96,Germany
0.164993484,48675.22234,81.76097561,284.16,1,0.183170753,10.20699316,0.950790412,0.707582826,0.020890599,106.97,Netherlands
0.312778359,46547.79518,81.84390244,276.25,1,22.89225724,4.379525526,0.428952514,0.027698907,0.002920862,107.06,Canada
0.796548762,4095.68361,54.331,290.92,0.793147208,0.176720278,1.406507195,0.210806218,1.64195617,0.004084634,86.23,South Africa
0.057148386,466.6933791,66.421,294.33,0.328820798,0.009225493,0.191966148,0.024453935,2.528348319,0.03371869,77.5,Nepal
0.05511097,557.5190094,54.604,294.18,0.280917818,0.004751529,0.181000071,0.076424743,1.752930045,0.024839006,62.75,Malawi
0.126302509,15008.31324,74.67073171,280.89,1,1.624381659,2.064288779,1.37592849,0.01443555,0.011747182,100.27,Lithuania
0.585297655,7636.074223,76.717,285.02,0.682,0.329073807,1.186222426,0.17909065,1.211366015,0.030652834,97.24,China
0.329202347,25633.74961,80.50487805,292.77,1,0.145052474,10.96315349,1.657999918,1.108481986,0.145338738,100.08,Israel
0.428965356,7856.985958,74.16341463,284.41,0.010624939,0.708829008,2.654703604,0.086489976,3.996145017,0.031446541,87.97,Bulgaria
0.099407096,6436.509215,76.752,298.37,0.926146973,1.437116641,4.292125318,0.10785754,0.115635438,0.078634925,105.54,Colombia
0.50508618,18961.23359,73.716,299.01,1,0.206221856,1.158475253,0.769369759,0.116726994,0.407407407,97.49,Trinidad and Tobago
0.079131598,238.8612541,63.264,294,0.233834607,0.001770959,0.166044776,0.023070988,3.255554337,0.028295213,64.06,Nepal
0.246757447,305.2660435,66.028,285.69,0.517530793,0.001594436,0.36069232,0.005197791,52.53159425,0.021290323,66.75,Tajikistan
0.138034603,117.8601647,52.533,291.64,0.073903518,0.00144613,0.180776951,0.07529276,1.75719629,0.021482583,39.19,Ethiopia
0.670420859,3704.842285,70.80926829,282.17,0.945039944,0.363874317,2.193765769,0.087898897,3.114463113,0.021704901,91.9,Ukraine
0.133660724,670.2612536,56.348,298.52,0.029910712,0.023048534,0.501298623,0.128725696,0.029744343,0.049122807,77.57,Guinea
0.306690718,5143.722172,73.412,298.53,0.919595314,0.144887959,1.190580504,0.091474779,1.529547189,0.213963964,100.4,Jamaica
0.165238805,5544.103813,59.822,295.85,0.897021243,5.446998731,0.845903939,0.382896855,0.118663416,0.000231905,100.72,Namibia
0.286396774,52027.18907,78.09512195,282.7,1,0.637452016,6.19320961,5.822172551,0.020029885,0.002214022,84.65,Denmark
0.10545745,60755.75955,81.80243902,280.92,1,3.999158268,5.801333061,2.090390104,0.008616047,0.000848813,85.27,Sweden
0.747801348,883.6925807,66.756,285.45,0.808313502,0.489473861,1.08281263,0.019810079,86.29281892,0.047490851,75.82,Azerbaijan
0.08082192,3248.040215,73.38,299.52,0.258659982,0.056797311,0.222658304,0.054633997,4.671441468,0.362637363,96.07,Sri Lanka
0.200599904,2653.092358,63.733,295.49,0.467381763,0.197471016,0.149187524,0.491154471,0.001110112,0.588235294,89.78,Papua New Guinea
0.058668408,124.1393016,49.891,293.19,0.096234338,0.00045663,0.095074356,0.070982858,0.386930512,0.199018539,103.09,Burundi
1.063655709,4505.858332,70.25853659,278.89,1,0.962780671,2.251186683,0.170527386,1.05372979,0.021348315,61.54,Estonia
0.236979281,97630.82552,79.536,299.76,1,0.486530343,81.30452675,5.686835375,0.762618044,0.044159544,103.02,Qatar
0.15512871,13562.14405,77.82682927,285.62,1,0.91039958,1.307710059,0.916235263,0.022101876,0.048096192,88.14,Croatia
0.102883972,441.3914117,55.601,294.71,0.1875,0.049585351,0.264990133,0.250906236,0.660881717,0.015926174,67.59,Kenya
0.257791763,3013.502707,67.628,296.59,0.909586057,3.818188785,2.198771672,0.162574904,0.04174954,0.006554332,101.36,Bolivia
0.083175362,286.7537151,51.272,301.77,0.322660083,0.004353262,0.238512794,0.173745581,0.721710704,0.006499536,45.68,Burkina Faso
0.236825362,8184.389889,75.936,291.16,1.013373195,2.287058475,9.742292405,0.222019925,0.901911175,0.008043215,62.18,Argentina
0.198388061,1385.199215,67.75,301.14,0.458670989,0.376518574,0.877581675,0.058806724,1.168939039,0.008785763,139.53,Senegal
0.431605482,1759.307471,70.331,287.65,0.832,0.915230441,1.016779606,0.018746488,194.6327316,0.01616665,98.8,Uzbekistan
0.166256843,48564.91734,80.93658537,283.18,1,0.78340239,1.333558911,1.155593983,0.058967742,0.02387394,93.12,Austria
0.226886463,3118.141602,70.458,290.65,1.118366938,0.575235176,1.350286735,0.081746807,4.836339301,0.032097218,96.84,Morocco
0.07292105,3194.262982,71.106,296.57,0.539123962,0.796711534,1.397276694,0.210776745,0.093182214,0.006359244,72.19,Paraguay
0.216426806,57879.94376,80.25121951,283.64,1,0.179458363,5.850253459,0.737724601,1.380237365,0.018089463,95.62,Netherlands
0.519121242,848.0236874,43.123,286,1.933258828,0.052737655,0.303848962,0.450094187,0.020251073,0.001717475,91.88,Lesotho
0.088168085,286.2859558,48.237,298.47,0.026472569,0.002735536,0.585263392,0.188101661,0.010631346,0.036725935,66.32,Sierra Leone
0.128285878,978.1686456,71.373,299.75,0.241423415,0.004738471,0.224499792,0.039254607,7.779487255,0.41350211,80.45,Sri Lanka
0.161326514,51546.35476,80.94878049,282.69,1,1.165808512,1.641379857,2.113700279,0.010515305,0.000223364,96.85,Ireland
